Year,Collocate,MI Score,Context,File,Directory,Context_Year,Frequency Filter
1873,nasal,6.75,"In this section the nasal facts are severed at their opening,",rstl_1873_0003.txt,txt_rstl,1873.0,24.0
1873,nasal,6.75,"great septum of the nasal facts (© mesoethmoid,” continuous perpendicular plate,",rstl_1874_0009.txt,txt_rstl,1874.0,24.0
1873,nasal,6.75,"cavity, up to the nasal facts (i.n.), is the ethmoidal region,",rstl_1876_0024.txt,txt_rstl,1876.0,24.0
1873,nasal,6.75,narrowed close to the nasal facts below (fig. 2); here crescentic,rstl_1876_0024.txt,txt_rstl,1876.0,24.0
1873,nasal,6.75,bulge with the overlying nasal facts (00.). In front of these,rstl_1876_0024.txt,txt_rstl,1876.0,24.0
1873,nasal,6.75,the auditory to the nasal facts the floor of the 8kull,rstl_1876_0024.txt,txt_rstl,1876.0,24.0
1873,nasal,6.75,trabeculee all about the nasal facts is neater and fuller; the,rstl_1876_0024.txt,txt_rstl,1876.0,24.0
1873,nasal,6.75,"” cartilages to the nasal facts in the Anura), and what",rstl_1876_0024.txt,txt_rstl,1876.0,24.0
1873,nasal,6.75,"but further outwards, the nasal facts (ol.) are 8een ; they",rstl_1877_0015.txt,txt_rstl,1877.0,24.0
1873,nasal,6.75,fore brain (C!) and nasal facts (07.). Two pairs of bony,rstl_1877_0015.txt,txt_rstl,1877.0,24.0
1873,nasal,6.75,The roofs of the nasal facts (07.) are membranous as S,rstl_1877_0015.txt,txt_rstl,1877.0,24.0
1873,nasal,6.75,nerves pass to the nasal facts beneath the nasal processes of,rstl_1877_0015.txt,txt_rstl,1877.0,24.0
1873,nasal,6.75,"auditory to Z the nasal facts ; and this wall, convex",rstl_1877_0015.txt,txt_rstl,1877.0,24.0
1873,nasal,6.75,"grow together between the nasal facts in front, and 8end out",rstl_1877_0015.txt,txt_rstl,1877.0,24.0
1873,nasal,6.75,"very bulbous ; the nasal facts (o7.) are distinct crescents, widely",rstl_1879_0075.txt,txt_rstl,1879.0,24.0
1873,nasal,6.75,"1, n,.p.). When the nasal facts have come close together at",rstl_1879_0075.txt,txt_rstl,1879.0,24.0
1873,nasal,6.75,"contiguous part of the nasal facts (Plate 44, figs. 1 and",rstl_1879_0075.txt,txt_rstl,1879.0,24.0
1873,nasal,6.75,straightened out. But the nasal facts are now fairly in front,rstl_1879_0075.txt,txt_rstl,1879.0,24.0
1873,nasal,6.75,back wall to the nasal facts ; the olfactory nerves pass,rstl_1881_0001.txt,txt_rstl,1881.0,24.0
1873,nasal,6.75,branous roof of the nasal facts into a pair of ear-shaped,rstl_1881_0001.txt,txt_rstl,1881.0,24.0
1873,nasal,6.75,"have appeared, embracing bhe nasal facts (n.7.). Between these facts the",rstl_1881_0001.txt,txt_rstl,1881.0,24.0
1873,nasal,6.75,"nasal facts (n.7.). Between these facts the trabeculze are very thick,",rstl_1881_0001.txt,txt_rstl,1881.0,24.0
1873,nasal,6.75,"to the small, distant nasal facts (fig. 5, ol. ). These",rstl_1882_0009.txt,txt_rstl,1882.0,24.0
1873,nasal,6.75,along to Ihe distant nasal facts (o7.) between the intertrabecula and,rstl_1882_0009.txt,txt_rstl,1882.0,24.0
1873,nasal,6.75,"plates directly over the nasal facts are the nasals, and the",rstl_1882_0009.txt,txt_rstl,1882.0,24.0
1873,nasal,6.75,mucous gland. Section. 2.—The nasal facts are cut through here (Plate,rstl_1882_0009.txt,txt_rstl,1882.0,24.0
1873,nasal,6.75,the distance to the nasal facts close to the sides of,rstl_1882_0009.txt,txt_rstl,1882.0,24.0
1873,nasal,6.75,"is exposed, behind the nasal facts ; that wall is composed",rstl_1882_0004.txt,txt_rstl,1882.0,24.0
1873,nasal,6.75,ORGANS. Olfactory organ. lopment.—The nasal facts first arise during the late,rstl_1882_0008.txt,txt_rstl,1882.0,24.0
1873,these,3.59,with sulphuric acid. CONCLUSION... These facts justify us in coming to,rstl_1873_0019.txt,txt_rstl,1873.0,24.0
1873,these,3.59,STATEMENT. E These and other facts which I have obseryed can,rstl_1873_0019.txt,txt_rstl,1873.0,24.0
1873,these,3.59,"ordinary working quality. Taking these facts into consideration, the obser- vations",rstl_1873_0017.txt,txt_rstl,1873.0,24.0
1873,these,3.59,the extreme importance of these facts in connexion with solar and,rstl_1873_0006.txt,txt_rstl,1873.0,24.0
1873,these,3.59,80 to bear upon the facts known respecting these as to,rstl_1873_0004.txt,txt_rstl,1873.0,24.0
1873,these,3.59,"shall leave none of these facts inexplicable, and that shall 80",rstl_1873_0004.txt,txt_rstl,1873.0,24.0
1873,these,3.59,"bones were afterwards scattered, These facts seem to point to the",rstl_1873_0015.txt,txt_rstl,1873.0,24.0
1873,these,3.59,GRUBB. e. 8. Muscular ejaculatory facts of these glands. r. m.,rstl_1874_0022.txt,txt_rstl,1874.0,24.0
1873,these,3.59,dark longitudinal masses within these facts are composed of felted spermatozoa.,rstl_1874_0022.txt,txt_rstl,1874.0,24.0
1873,these,3.59,"We shall find these two facts of importance, © throwing light",rstl_1874_0019.txt,txt_rstl,1874.0,24.0
1873,these,3.59,is very great. All these facts are easily explained on the,rstl_1874_0013.txt,txt_rstl,1874.0,24.0
1873,these,3.59,of motion. 76. But these facts can equally well be used,rstl_1874_0015.txt,txt_rstl,1874.0,24.0
1873,these,3.59,"I have given of these facts is, I believe, perfectly valid;",rstl_1874_0004.txt,txt_rstl,1874.0,24.0
1873,these,3.59,"5. It follows from these facts that the mammalian skull, in",rstl_1874_0009.txt,txt_rstl,1874.0,24.0
1873,these,3.59,ascertain the bearing of these facts upon the question of the,rstl_1874_0003.txt,txt_rstl,1874.0,24.0
1873,these,3.59,the barren verticils. Whatever these facts indicate they are in harmony,rstl_1874_0003.txt,txt_rstl,1874.0,24.0
1873,these,3.59,"phyllites. After balancing these various facts and arguments, I am led",rstl_1874_0003.txt,txt_rstl,1874.0,24.0
1873,these,3.59,"with other facts, while these facts are S irreconcilable with prevalent",rstl_1874_0007.txt,txt_rstl,1874.0,24.0
1873,these,3.59,these branches to the ciliated facts will 134 MR. H. N.,rstl_1874_0005.txt,txt_rstl,1874.0,24.0
1873,these,3.59,"of Bipalium, the most interesting facts noted are that these animals",rstl_1874_0005.txt,txt_rstl,1874.0,24.0
1873,these,3.59,"in Lower Bengal. From these facts we must, T think, conclude",rstl_1874_0017.txt,txt_rstl,1874.0,24.0
1873,these,3.59,number of these facts. The facts will then tell their own,rstl_1875_0018.txt,txt_rstl,1875.0,24.0
1873,these,3.59,"by Dr. Bears, that these facts haye no limiting membrane whatever,",rstl_1875_0008.txt,txt_rstl,1875.0,24.0
1873,these,3.59,"lesion. Z Taken together, these facts establish the localization of the",rstl_1875_0016.txt,txt_rstl,1875.0,24.0
1873,these,3.59,"to exist. Taking all these facts into consideration, it seems to",rstl_1876_0028.txt,txt_rstl,1876.0,24.0
1873,these,3.59,proved its accuracy. From these facts it appears that the contents,rstl_1876_0021.txt,txt_rstl,1876.0,24.0
1873,these,3.59,of the Medusz. That these facts are of a somewhat paradoxical,rstl_1876_0011.txt,txt_rstl,1876.0,24.0
1873,these,3.59,by which all these paradoxical facts may be reconciled; and s0,rstl_1876_0011.txt,txt_rstl,1876.0,24.0
1873,these,3.59,AND The meaning of these facts will come out with great,rstl_1876_0024.txt,txt_rstl,1876.0,24.0
1873,these,3.59,bulge with the overlying nasal facts (00.). In front of these,rstl_1876_0024.txt,txt_rstl,1876.0,24.0
1873,these,3.59,(00.). In front of these facts the suddenly * With regard,rstl_1876_0024.txt,txt_rstl,1876.0,24.0
1873,these,3.59,structures. These and other similar facts led me to distrust my,rstl_1876_0001.txt,txt_rstl,1876.0,24.0
1873,these,3.59,"upgrowth is possible, as these facts are built into the sides",rstl_1877_0015.txt,txt_rstl,1877.0,24.0
1873,these,3.59,to be seen. Z These facts appear to me to justify,rstl_1877_0007.txt,txt_rstl,1877.0,24.0
1873,these,3.59,comparing these consequences with the facts to which the hypotheses are,rstl_1877_0002.txt,txt_rstl,1877.0,24.0
1873,these,3.59,as reasonably object to the facts on which these conclusions are,rstl_1877_0002.txt,txt_rstl,1877.0,24.0
1873,these,3.59,said at once that these facts afforded a solid ground of,rstl_1877_0002.txt,txt_rstl,1877.0,24.0
1873,these,3.59,were dead. Hence the principal facts to be gathered from these,rstl_1877_0018.txt,txt_rstl,1877.0,24.0
1873,these,3.59,long a time. All these facts seem to show that we,rstl_1877_0018.txt,txt_rstl,1877.0,24.0
1873,these,3.59,"a just estimation of these facts :!— « An Aurelia, whose",rstl_1877_0018.txt,txt_rstl,1877.0,24.0
1873,these,3.59,part of the nectocalyx*. These facts clearly point to the inference,rstl_1877_0018.txt,txt_rstl,1877.0,24.0
1873,these,3.59,the latter cage. * These facts were partly ascertained by the,rstl_1877_0018.txt,txt_rstl,1877.0,24.0
1873,these,3.59,localizing quite correctly. = These facts may also be well brought,rstl_1877_0018.txt,txt_rstl,1877.0,24.0
1873,these,3.59,of the interesting series of facts which have led to these,rstl_1877_0018.txt,txt_rstl,1877.0,24.0
1873,these,3.59,this subject; and of these facts the first that I shall,rstl_1877_0018.txt,txt_rstl,1877.0,24.0
1873,these,3.59,the stimu- lation. These complementary facts clearly prove the occurrence of,rstl_1877_0018.txt,txt_rstl,1877.0,24.0
1873,these,3.59,continuity. The importance of any facts established by these experiments will,rstl_1877_0018.txt,txt_rstl,1877.0,24.0
1873,these,3.59,is restored to sea-water. These facts how the extreme sensitiveness of,rstl_1877_0018.txt,txt_rstl,1877.0,24.0
1873,these,3.59,"to be put on these facts is, that every time an",rstl_1877_0018.txt,txt_rstl,1877.0,24.0
1873,these,3.59,by another prolonged pause. These facts tend to show that the,rstl_1877_0018.txt,txt_rstl,1877.0,24.0
1873,these,3.59,sodium salts being 5:1”. Two facts are brought out by these,rstl_1879_0069.txt,txt_rstl,1879.0,24.0
1873,these,3.59,how we may explain these facts without having recourse to molecular,rstl_1879_0062.txt,txt_rstl,1879.0,24.0
1873,these,3.59,A consideration of these experimental facts leads to the following conelusions,rstl_1879_0066.txt,txt_rstl,1879.0,24.0
1873,these,3.59,plate No. 2. 29. These facts will be better understood after,rstl_1879_0078.txt,txt_rstl,1879.0,24.0
1873,these,3.59,to the explanation of these facts becomes one of the highest,rstl_1880_0007.txt,txt_rstl,1880.0,24.0
1873,these,3.59,a feeble contraction. And these facts tend still further to substantiate,rstl_1880_0007.txt,txt_rstl,1880.0,24.0
1873,these,3.59,they were before. That these facts are remarkable no one will,rstl_1880_0007.txt,txt_rstl,1880.0,24.0
1873,these,3.59,stimulation. The interpretation of these facts would geem to be that,rstl_1880_0007.txt,txt_rstl,1880.0,24.0
1873,these,3.59,the interest attaching to these facts arises from the bearing which,rstl_1880_0007.txt,txt_rstl,1880.0,24.0
1873,these,3.59,it is evident that these facts are of considerable importance in,rstl_1880_0007.txt,txt_rstl,1880.0,24.0
1873,these,3.59,On the one hand these facts snpply an interesting corroboration of,rstl_1880_0016.txt,txt_rstl,1880.0,24.0
1873,these,3.59,"the snbject, and the experimental facts upon which these views are",rstl_1880_0016.txt,txt_rstl,1880.0,24.0
1873,these,3.59,little. In accordance with these facts as to the difference in,rstl_1880_0010.txt,txt_rstl,1880.0,24.0
1873,these,3.59,"the spines implied by these facts is, however, rendered still more",rstl_1881_0019.txt,txt_rstl,1881.0,24.0
1873,these,3.59,area are nob affected. These facts prove that the function which,rstl_1881_0019.txt,txt_rstl,1881.0,24.0
1873,these,3.59,"the source of irritation. These facts prove, 1st, that the general",rstl_1881_0019.txt,txt_rstl,1881.0,24.0
1873,these,3.59,of about forty vessels. These facts show that as the diameter,rstl_1881_0003.txt,txt_rstl,1881.0,24.0
1873,these,3.59,of the latter. From these facts it would appear that this,rstl_1881_0003.txt,txt_rstl,1881.0,24.0
1873,these,3.59,olfactory nerves pass to these facts through © fenestree ” that,rstl_1881_0001.txt,txt_rstl,1881.0,24.0
1873,these,3.59,"have appeared, embracing bhe nasal facts (n.7.). Between these facts the",rstl_1881_0001.txt,txt_rstl,1881.0,24.0
1873,these,3.59,"nasal facts (n.7.). Between these facts the trabeculze are very thick,",rstl_1881_0001.txt,txt_rstl,1881.0,24.0
1873,these,3.59,contraction than at first. These facts indicate in the former case,rstl_1882_0023.txt,txt_rstl,1882.0,24.0
1873,these,3.59,beat of the base. These facts show that direct compression of,rstl_1882_0024.txt,txt_rstl,1882.0,24.0
1873,these,3.59,THE VAGUS NERVE. 1015 These facts alone make it probable that,rstl_1882_0024.txt,txt_rstl,1882.0,24.0
1873,these,3.59,synchronously with them. From these facts I conclude that atropin 8lows,rstl_1882_0024.txt,txt_rstl,1882.0,24.0
1873,these,3.59,"the following notes these new facts will be stated, with more",rstl_1882_0013.txt,txt_rstl,1882.0,24.0
1873,these,3.59,14. Land Snails. The additional facts obtained in relation to these,rstl_1882_0013.txt,txt_rstl,1882.0,24.0
1873,these,3.59,need be entertained upon these facts after a careful examination of,rstl_1882_0015.txt,txt_rstl,1882.0,24.0
1873,these,3.59,"49, fig. 10, A). These facts warrant us in asserting— _1st.",rstl_1882_0015.txt,txt_rstl,1882.0,24.0
1873,these,3.59,"to the small, distant nasal facts (fig. 5, ol. ). These",rstl_1882_0009.txt,txt_rstl,1882.0,24.0
1873,these,3.59,atoms of sulphaur. From these facts we conclude that the second,rstl_1882_0011.txt,txt_rstl,1882.0,24.0
1873,these,3.59,laminaria stems. By comparing these facts with those already stated as,rstl_1882_0002.txt,txt_rstl,1882.0,24.0
1873,these,3.59,normal after effect. But these facts afford no clue to the,rstl_1882_0002.txt,txt_rstl,1882.0,24.0
1873,these,3.59,fifth variation. To observe these facts the current of a GRovE,rstl_1882_0002.txt,txt_rstl,1882.0,24.0
1873,these,3.59,have stated these now well-known facts to enable the reader to,rstl_1882_0008.txt,txt_rstl,1882.0,24.0
1873,these,3.59,| With reference to these facts MULLER has pointed outb—and the,rstl_1882_0008.txt,txt_rstl,1882.0,24.0
1873,these,3.59,"form a right angle. These facts are extremely interesting, as they",rstl_1882_0003.txt,txt_rstl,1882.0,24.0
1873,these,3.59,the attempt to express the facts of the metamorphosis of these,rstl_1882_0003.txt,txt_rstl,1882.0,24.0
1873,these,3.59,see the bearing of these facts on the question of the,rstl_1882_0029.txt,txt_rstl,1882.0,24.0
1873,these,3.59,supplied. There is in these facts clear evidence of the defective-supply,rstl_1882_0029.txt,txt_rstl,1882.0,24.0
1874,nasal,6.42,"great septum of the nasal facts (© mesoethmoid,” continuous perpendicular plate,",rstl_1874_0009.txt,txt_rstl,1874.0,24.0
1874,nasal,6.42,"cavity, up to the nasal facts (i.n.), is the ethmoidal region,",rstl_1876_0024.txt,txt_rstl,1876.0,24.0
1874,nasal,6.42,narrowed close to the nasal facts below (fig. 2); here crescentic,rstl_1876_0024.txt,txt_rstl,1876.0,24.0
1874,nasal,6.42,bulge with the overlying nasal facts (00.). In front of these,rstl_1876_0024.txt,txt_rstl,1876.0,24.0
1874,nasal,6.42,the auditory to the nasal facts the floor of the 8kull,rstl_1876_0024.txt,txt_rstl,1876.0,24.0
1874,nasal,6.42,trabeculee all about the nasal facts is neater and fuller; the,rstl_1876_0024.txt,txt_rstl,1876.0,24.0
1874,nasal,6.42,"” cartilages to the nasal facts in the Anura), and what",rstl_1876_0024.txt,txt_rstl,1876.0,24.0
1874,nasal,6.42,"but further outwards, the nasal facts (ol.) are 8een ; they",rstl_1877_0015.txt,txt_rstl,1877.0,24.0
1874,nasal,6.42,fore brain (C!) and nasal facts (07.). Two pairs of bony,rstl_1877_0015.txt,txt_rstl,1877.0,24.0
1874,nasal,6.42,The roofs of the nasal facts (07.) are membranous as S,rstl_1877_0015.txt,txt_rstl,1877.0,24.0
1874,nasal,6.42,nerves pass to the nasal facts beneath the nasal processes of,rstl_1877_0015.txt,txt_rstl,1877.0,24.0
1874,nasal,6.42,"auditory to Z the nasal facts ; and this wall, convex",rstl_1877_0015.txt,txt_rstl,1877.0,24.0
1874,nasal,6.42,"grow together between the nasal facts in front, and 8end out",rstl_1877_0015.txt,txt_rstl,1877.0,24.0
1874,nasal,6.42,"very bulbous ; the nasal facts (o7.) are distinct crescents, widely",rstl_1879_0075.txt,txt_rstl,1879.0,24.0
1874,nasal,6.42,"1, n,.p.). When the nasal facts have come close together at",rstl_1879_0075.txt,txt_rstl,1879.0,24.0
1874,nasal,6.42,"contiguous part of the nasal facts (Plate 44, figs. 1 and",rstl_1879_0075.txt,txt_rstl,1879.0,24.0
1874,nasal,6.42,straightened out. But the nasal facts are now fairly in front,rstl_1879_0075.txt,txt_rstl,1879.0,24.0
1874,nasal,6.42,back wall to the nasal facts ; the olfactory nerves pass,rstl_1881_0001.txt,txt_rstl,1881.0,24.0
1874,nasal,6.42,branous roof of the nasal facts into a pair of ear-shaped,rstl_1881_0001.txt,txt_rstl,1881.0,24.0
1874,nasal,6.42,"have appeared, embracing bhe nasal facts (n.7.). Between these facts the",rstl_1881_0001.txt,txt_rstl,1881.0,24.0
1874,nasal,6.42,"nasal facts (n.7.). Between these facts the trabeculze are very thick,",rstl_1881_0001.txt,txt_rstl,1881.0,24.0
1874,nasal,6.42,"to the small, distant nasal facts (fig. 5, ol. ). These",rstl_1882_0009.txt,txt_rstl,1882.0,24.0
1874,nasal,6.42,along to Ihe distant nasal facts (o7.) between the intertrabecula and,rstl_1882_0009.txt,txt_rstl,1882.0,24.0
1874,nasal,6.42,"plates directly over the nasal facts are the nasals, and the",rstl_1882_0009.txt,txt_rstl,1882.0,24.0
1874,nasal,6.42,mucous gland. Section. 2.—The nasal facts are cut through here (Plate,rstl_1882_0009.txt,txt_rstl,1882.0,24.0
1874,nasal,6.42,the distance to the nasal facts close to the sides of,rstl_1882_0009.txt,txt_rstl,1882.0,24.0
1874,nasal,6.42,"is exposed, behind the nasal facts ; that wall is composed",rstl_1882_0004.txt,txt_rstl,1882.0,24.0
1874,nasal,6.42,ORGANS. Olfactory organ. lopment.—The nasal facts first arise during the late,rstl_1882_0008.txt,txt_rstl,1882.0,24.0
1874,nasal,6.42,"ethmoid (eth.), behind the nasal facts ; the barbels (bb.) of",rstl_1883_0010.txt,txt_rstl,1883.0,24.0
1874,these,3.64,GRUBB. e. 8. Muscular ejaculatory facts of these glands. r. m.,rstl_1874_0022.txt,txt_rstl,1874.0,24.0
1874,these,3.64,dark longitudinal masses within these facts are composed of felted spermatozoa.,rstl_1874_0022.txt,txt_rstl,1874.0,24.0
1874,these,3.64,"We shall find these two facts of importance, © throwing light",rstl_1874_0019.txt,txt_rstl,1874.0,24.0
1874,these,3.64,is very great. All these facts are easily explained on the,rstl_1874_0013.txt,txt_rstl,1874.0,24.0
1874,these,3.64,of motion. 76. But these facts can equally well be used,rstl_1874_0015.txt,txt_rstl,1874.0,24.0
1874,these,3.64,"I have given of these facts is, I believe, perfectly valid;",rstl_1874_0004.txt,txt_rstl,1874.0,24.0
1874,these,3.64,"5. It follows from these facts that the mammalian skull, in",rstl_1874_0009.txt,txt_rstl,1874.0,24.0
1874,these,3.64,ascertain the bearing of these facts upon the question of the,rstl_1874_0003.txt,txt_rstl,1874.0,24.0
1874,these,3.64,the barren verticils. Whatever these facts indicate they are in harmony,rstl_1874_0003.txt,txt_rstl,1874.0,24.0
1874,these,3.64,"phyllites. After balancing these various facts and arguments, I am led",rstl_1874_0003.txt,txt_rstl,1874.0,24.0
1874,these,3.64,"with other facts, while these facts are S irreconcilable with prevalent",rstl_1874_0007.txt,txt_rstl,1874.0,24.0
1874,these,3.64,these branches to the ciliated facts will 134 MR. H. N.,rstl_1874_0005.txt,txt_rstl,1874.0,24.0
1874,these,3.64,"of Bipalium, the most interesting facts noted are that these animals",rstl_1874_0005.txt,txt_rstl,1874.0,24.0
1874,these,3.64,"in Lower Bengal. From these facts we must, T think, conclude",rstl_1874_0017.txt,txt_rstl,1874.0,24.0
1874,these,3.64,number of these facts. The facts will then tell their own,rstl_1875_0018.txt,txt_rstl,1875.0,24.0
1874,these,3.64,"by Dr. Bears, that these facts haye no limiting membrane whatever,",rstl_1875_0008.txt,txt_rstl,1875.0,24.0
1874,these,3.64,"lesion. Z Taken together, these facts establish the localization of the",rstl_1875_0016.txt,txt_rstl,1875.0,24.0
1874,these,3.64,"to exist. Taking all these facts into consideration, it seems to",rstl_1876_0028.txt,txt_rstl,1876.0,24.0
1874,these,3.64,proved its accuracy. From these facts it appears that the contents,rstl_1876_0021.txt,txt_rstl,1876.0,24.0
1874,these,3.64,of the Medusz. That these facts are of a somewhat paradoxical,rstl_1876_0011.txt,txt_rstl,1876.0,24.0
1874,these,3.64,by which all these paradoxical facts may be reconciled; and s0,rstl_1876_0011.txt,txt_rstl,1876.0,24.0
1874,these,3.64,AND The meaning of these facts will come out with great,rstl_1876_0024.txt,txt_rstl,1876.0,24.0
1874,these,3.64,bulge with the overlying nasal facts (00.). In front of these,rstl_1876_0024.txt,txt_rstl,1876.0,24.0
1874,these,3.64,(00.). In front of these facts the suddenly * With regard,rstl_1876_0024.txt,txt_rstl,1876.0,24.0
1874,these,3.64,structures. These and other similar facts led me to distrust my,rstl_1876_0001.txt,txt_rstl,1876.0,24.0
1874,these,3.64,"upgrowth is possible, as these facts are built into the sides",rstl_1877_0015.txt,txt_rstl,1877.0,24.0
1874,these,3.64,to be seen. Z These facts appear to me to justify,rstl_1877_0007.txt,txt_rstl,1877.0,24.0
1874,these,3.64,comparing these consequences with the facts to which the hypotheses are,rstl_1877_0002.txt,txt_rstl,1877.0,24.0
1874,these,3.64,as reasonably object to the facts on which these conclusions are,rstl_1877_0002.txt,txt_rstl,1877.0,24.0
1874,these,3.64,said at once that these facts afforded a solid ground of,rstl_1877_0002.txt,txt_rstl,1877.0,24.0
1874,these,3.64,were dead. Hence the principal facts to be gathered from these,rstl_1877_0018.txt,txt_rstl,1877.0,24.0
1874,these,3.64,long a time. All these facts seem to show that we,rstl_1877_0018.txt,txt_rstl,1877.0,24.0
1874,these,3.64,"a just estimation of these facts :!— « An Aurelia, whose",rstl_1877_0018.txt,txt_rstl,1877.0,24.0
1874,these,3.64,part of the nectocalyx*. These facts clearly point to the inference,rstl_1877_0018.txt,txt_rstl,1877.0,24.0
1874,these,3.64,the latter cage. * These facts were partly ascertained by the,rstl_1877_0018.txt,txt_rstl,1877.0,24.0
1874,these,3.64,localizing quite correctly. = These facts may also be well brought,rstl_1877_0018.txt,txt_rstl,1877.0,24.0
1874,these,3.64,of the interesting series of facts which have led to these,rstl_1877_0018.txt,txt_rstl,1877.0,24.0
1874,these,3.64,this subject; and of these facts the first that I shall,rstl_1877_0018.txt,txt_rstl,1877.0,24.0
1874,these,3.64,the stimu- lation. These complementary facts clearly prove the occurrence of,rstl_1877_0018.txt,txt_rstl,1877.0,24.0
1874,these,3.64,continuity. The importance of any facts established by these experiments will,rstl_1877_0018.txt,txt_rstl,1877.0,24.0
1874,these,3.64,is restored to sea-water. These facts how the extreme sensitiveness of,rstl_1877_0018.txt,txt_rstl,1877.0,24.0
1874,these,3.64,"to be put on these facts is, that every time an",rstl_1877_0018.txt,txt_rstl,1877.0,24.0
1874,these,3.64,by another prolonged pause. These facts tend to show that the,rstl_1877_0018.txt,txt_rstl,1877.0,24.0
1874,these,3.64,sodium salts being 5:1”. Two facts are brought out by these,rstl_1879_0069.txt,txt_rstl,1879.0,24.0
1874,these,3.64,how we may explain these facts without having recourse to molecular,rstl_1879_0062.txt,txt_rstl,1879.0,24.0
1874,these,3.64,A consideration of these experimental facts leads to the following conelusions,rstl_1879_0066.txt,txt_rstl,1879.0,24.0
1874,these,3.64,plate No. 2. 29. These facts will be better understood after,rstl_1879_0078.txt,txt_rstl,1879.0,24.0
1874,these,3.64,to the explanation of these facts becomes one of the highest,rstl_1880_0007.txt,txt_rstl,1880.0,24.0
1874,these,3.64,a feeble contraction. And these facts tend still further to substantiate,rstl_1880_0007.txt,txt_rstl,1880.0,24.0
1874,these,3.64,they were before. That these facts are remarkable no one will,rstl_1880_0007.txt,txt_rstl,1880.0,24.0
1874,these,3.64,stimulation. The interpretation of these facts would geem to be that,rstl_1880_0007.txt,txt_rstl,1880.0,24.0
1874,these,3.64,the interest attaching to these facts arises from the bearing which,rstl_1880_0007.txt,txt_rstl,1880.0,24.0
1874,these,3.64,it is evident that these facts are of considerable importance in,rstl_1880_0007.txt,txt_rstl,1880.0,24.0
1874,these,3.64,On the one hand these facts snpply an interesting corroboration of,rstl_1880_0016.txt,txt_rstl,1880.0,24.0
1874,these,3.64,"the snbject, and the experimental facts upon which these views are",rstl_1880_0016.txt,txt_rstl,1880.0,24.0
1874,these,3.64,little. In accordance with these facts as to the difference in,rstl_1880_0010.txt,txt_rstl,1880.0,24.0
1874,these,3.64,"the spines implied by these facts is, however, rendered still more",rstl_1881_0019.txt,txt_rstl,1881.0,24.0
1874,these,3.64,area are nob affected. These facts prove that the function which,rstl_1881_0019.txt,txt_rstl,1881.0,24.0
1874,these,3.64,"the source of irritation. These facts prove, 1st, that the general",rstl_1881_0019.txt,txt_rstl,1881.0,24.0
1874,these,3.64,of about forty vessels. These facts show that as the diameter,rstl_1881_0003.txt,txt_rstl,1881.0,24.0
1874,these,3.64,of the latter. From these facts it would appear that this,rstl_1881_0003.txt,txt_rstl,1881.0,24.0
1874,these,3.64,olfactory nerves pass to these facts through © fenestree ” that,rstl_1881_0001.txt,txt_rstl,1881.0,24.0
1874,these,3.64,"have appeared, embracing bhe nasal facts (n.7.). Between these facts the",rstl_1881_0001.txt,txt_rstl,1881.0,24.0
1874,these,3.64,"nasal facts (n.7.). Between these facts the trabeculze are very thick,",rstl_1881_0001.txt,txt_rstl,1881.0,24.0
1874,these,3.64,contraction than at first. These facts indicate in the former case,rstl_1882_0023.txt,txt_rstl,1882.0,24.0
1874,these,3.64,beat of the base. These facts show that direct compression of,rstl_1882_0024.txt,txt_rstl,1882.0,24.0
1874,these,3.64,THE VAGUS NERVE. 1015 These facts alone make it probable that,rstl_1882_0024.txt,txt_rstl,1882.0,24.0
1874,these,3.64,synchronously with them. From these facts I conclude that atropin 8lows,rstl_1882_0024.txt,txt_rstl,1882.0,24.0
1874,these,3.64,"the following notes these new facts will be stated, with more",rstl_1882_0013.txt,txt_rstl,1882.0,24.0
1874,these,3.64,14. Land Snails. The additional facts obtained in relation to these,rstl_1882_0013.txt,txt_rstl,1882.0,24.0
1874,these,3.64,need be entertained upon these facts after a careful examination of,rstl_1882_0015.txt,txt_rstl,1882.0,24.0
1874,these,3.64,"49, fig. 10, A). These facts warrant us in asserting— _1st.",rstl_1882_0015.txt,txt_rstl,1882.0,24.0
1874,these,3.64,"to the small, distant nasal facts (fig. 5, ol. ). These",rstl_1882_0009.txt,txt_rstl,1882.0,24.0
1874,these,3.64,atoms of sulphaur. From these facts we conclude that the second,rstl_1882_0011.txt,txt_rstl,1882.0,24.0
1874,these,3.64,laminaria stems. By comparing these facts with those already stated as,rstl_1882_0002.txt,txt_rstl,1882.0,24.0
1874,these,3.64,normal after effect. But these facts afford no clue to the,rstl_1882_0002.txt,txt_rstl,1882.0,24.0
1874,these,3.64,fifth variation. To observe these facts the current of a GRovE,rstl_1882_0002.txt,txt_rstl,1882.0,24.0
1874,these,3.64,have stated these now well-known facts to enable the reader to,rstl_1882_0008.txt,txt_rstl,1882.0,24.0
1874,these,3.64,| With reference to these facts MULLER has pointed outb—and the,rstl_1882_0008.txt,txt_rstl,1882.0,24.0
1874,these,3.64,"form a right angle. These facts are extremely interesting, as they",rstl_1882_0003.txt,txt_rstl,1882.0,24.0
1874,these,3.64,the attempt to express the facts of the metamorphosis of these,rstl_1882_0003.txt,txt_rstl,1882.0,24.0
1874,these,3.64,see the bearing of these facts on the question of the,rstl_1882_0029.txt,txt_rstl,1882.0,24.0
1874,these,3.64,supplied. There is in these facts clear evidence of the defective-supply,rstl_1882_0029.txt,txt_rstl,1882.0,24.0
